symbol-id;symbol-en;symbol-fi;category
3369;spray_,_to;suihkuttaa;ihmiset tekeminen
3370;squeeze_,_to;puristaa;ihmiset tekeminen
3371;squirt_,_to;ruiskuttaa;ihmiset tekeminen
3372;stamp_,_to;talloa;ihmiset tekeminen
3373;stand_,_to;seisoa;ihmiset tekeminen
3374;steal_,_to;varastaa;ihmiset tekeminen
3375;stir_,_to;sekoittaa;ihmiset tekeminen
3376;stretch_,_to;venyttää;ihmiset tekeminen
3377;stroke_2_,_to;vetää;ihmiset tekeminen
3378;study_,_to;opiskella;ihmiset tekeminen
3379;swim_2_,_to;uida;ihmiset tekeminen
3380;take_,_to;ottaa;ihmiset tekeminen
3381;take_care_of_,_to;huolehtia;ihmiset tekeminen
3382;take_off_lid_,_to;poistaa kansi;ihmiset tekeminen
3383;take_out_,_to;poistaa;ihmiset tekeminen
3384;take_picture_,_to;kuvata;ihmiset tekeminen
3385;talk_1_,_to;puhua;ihmiset tekeminen
3386;talk_2_,_to;puhua;ihmiset tekeminen
3387;talk_3_,_to;puhua;ihmiset tekeminen
3388;talk_4_,_to;puhua;ihmiset tekeminen
3389;tear_,_to;repiä;ihmiset tekeminen
3390;telephone_2_,_to;soittaa;ihmiset tekeminen
3391;telephone_mobile_,_to;soittaa;ihmiset tekeminen
3392;telephone_mobile_2_,_to;soittaa;ihmiset tekeminen
3393;think_,_to;ajatella;ihmiset tekeminen
3394;throw_away_,_to;heittää pois;ihmiset tekeminen
3395;tickle_,_to;kutittaa;ihmiset tekeminen
3396;tidy_2_,_to;siistiä;ihmiset tekeminen
3397;tie_,_to;sitoa;ihmiset tekeminen
3398;tighten_,_to;kiristää;ihmiset tekeminen
3399;touch_,_to;koskea;ihmiset tekeminen
3400;trace_,_to;jäljitellä;ihmiset tekeminen
3401;transport_car_,_to;siirtää;ihmiset tekeminen
3402;trim_,_to;leikata;ihmiset tekeminen
3403;trim_hedge_,_to;leikata;ihmiset tekeminen
3404;turn_,_to;kääntyä;ihmiset tekeminen
3405;turn_down_light_,_to;sammuttaa valot;ihmiset tekeminen
3406;turn_off_,_to;sulkea;ihmiset tekeminen
3407;turn_on_,_to;käynnistää;ihmiset tekeminen
3408;turn_up_light_,_to;sytyttää valot;ihmiset tekeminen
3409;type_,_to;näppäillä;ihmiset tekeminen
3410;unbutton_2_,_to;avata;ihmiset tekeminen
3411;unlock_,_to;avata;ihmiset tekeminen
3412;verbs_collective;verbit;ihmiset tekeminen
3413;visit_,_to;vierailla;ihmiset tekeminen
3414;vomit_2_,_to;oksentaa;ihmiset tekeminen
3415;vote_,_to;äänestää;ihmiset tekeminen
3416;wait_,_to;odottaa;ihmiset tekeminen
3417;wait_table_,_to;odottaa pöytää;ihmiset tekeminen
3418;wake_up_,_to;herätä;ihmiset tekeminen
3419;walk_,_to;kävellä;ihmiset tekeminen
3420;walk_downstairs_,_to;alakertaan;ihmiset tekeminen
3421;walk_upstairs_,_to;yläkertaan;ihmiset tekeminen
3422;walk_up_to_,_to;kävellä luo;ihmiset tekeminen
3423;want_,_to;haluta;ihmiset tekeminen
3424;watch_,_to;katsoa;ihmiset tekeminen
3425;wear_helmet_,_to;pukea kypärä;ihmiset tekeminen
3426;weigh_food_,_to;punnita;ihmiset tekeminen
3427;weigh_person_,_to;punnita;ihmiset tekeminen
3428;whisper_,_to;kuiskata;ihmiset tekeminen
3429;wiggle_,_to;heiluttaa sormea;ihmiset tekeminen
3430;work_2_,_to;työskennellä;ihmiset tekeminen
3431;wrestle_,_to;painia;ihmiset tekeminen
3432;write_,_to;kirjoittaa;ihmiset tekeminen
3433;write_cheque_,_to;kirjoittaa sekki;ihmiset tekeminen
3434;write_letter_,_to;kirjoittaa kirje;ihmiset tekeminen
3435;yawn_,_to;haukotella;ihmiset tekeminen
3436;zoom_,_to;zoomata;tekniikka tietokoneet
